date,classification,closed_pnl_sum,closed_pnl_mean,notional_sum,win_mean
2025-01-16,Extreme Greed,20807.709328,56.08546988679245,3049692.96,0.3423180592991914
2025-01-17,Extreme Greed,7006.415608,29.43872104201681,1110230.46,0.5294117647058824
2025-01-18,Extreme Greed,443.2330819999997,0.6808495883256523,2711629.88,0.38095238095238093
2025-01-19,Extreme Greed,87923.799302,56.10963580216975,9715215.3,0.20229738353541799
2025-01-20,Extreme Greed,87277.239173,66.37052408593155,8287327.01,0.5224334600760456
2025-01-21,Extreme Greed,11077.839421,20.901583813207548,1523729.82,0.3867924528301887
2025-01-22,Extreme Greed,20524.408057,24.66875968389423,1778406.43,0.28125
2025-01-23,Extreme Greed,101256.24216,83.13320374384236,3697028.66,0.6609195402298851
2025-01-24,Extreme Greed,10602.779738,12.131326931350113,1611433.45,0.5583524027459954
2025-01-25,Extreme Greed,-10348.016255999999,-20.450625011857706,1239377.7,0.27865612648221344
2025-01-26,Greed,40823.466668,90.51766445232816,1201173.66,0.43458980044345896
2025-01-27,Greed,41331.765392,53.469295461837,1508028.31,0.4760672703751617
2025-01-28,Greed,17979.613973,36.103642516064255,579412.17,0.6285140562248996
2025-01-29,Greed,23421.01147,25.737375241758244,1897513.41,0.4164835164835165
2025-01-30,Greed,23097.471385,21.64711470009372,3014397.17,0.3467666354264292
2025-01-31,Extreme Greed,35868.296773,35.303441705708664,2783411.48,0.5413385826771654
2025-02-01,Greed,8716.519087,24.145482235457067,774674.84,0.45706371191135736
2025-02-02,Greed,162854.759623,123.46835452843062,5661092.29,0.35860500379075055
2025-02-03,Fear,66914.320708,125.77879832330827,6460848.74,0.5018796992481203
2025-02-04,Greed,202212.740938,187.930056633829,3867930.6,0.8949814126394052
2025-02-13,Neutral,27829.534238,20.313528640875912,3199852.21,0.4678832116788321
2025-02-14,Neutral,213860.675308,129.22095184773414,4007103.42,0.42900302114803623
2025-02-15,Neutral,45042.92701,48.32932082618026,1712852.95,0.4302575107296137
2025-02-16,Neutral,2369.478425,3.4794103157121876,806177.64,0.44052863436123346
2025-02-17,Neutral,1818.573295,1.9325964877789585,2031044.64,0.22422954303931988
2025-02-18,Neutral,91204.672403,54.418062292959426,3371128.68,0.5119331742243437
2025-02-19,Fear,14985.794701,11.010870463629685,3263930.24,0.4276267450404115
2025-02-20,Neutral,46008.794102,22.867193887673956,4628609.29,0.47912524850894633
2025-02-21,Greed,119693.49395,63.904695114789114,3972159.88,0.5221569674319274
2025-02-22,Neutral,25278.704178,36.849423,3175570.2,0.4970845481049563
2025-02-23,Neutral,10656.934251,20.494104328846156,1141310.74,0.45
2025-02-24,Neutral,38470.176242,6.850102607193732,11223619.59,0.39672364672364674
2025-02-25,Fear,204762.177034,32.782929400256165,19414984.36,0.260646813960935
2025-02-26,Extreme Fear,63229.063129,53.76621014370748,4946958.13,0.6709183673469388
2025-02-27,Extreme Fear,-36525.167517,-41.039514064044944,1999898.43,0.27752808988764044
2025-02-28,Extreme Fear,225628.108748,221.4211077016683,4123660.77,0.3886162904808636
2025-03-01,Extreme Fear,6028.486793,11.867099986220472,771208.99,0.27165354330708663
2025-03-02,Fear,348871.326269,146.58459086932774,22592901.37,0.4634453781512605
2025-03-03,Fear,616413.032233,415.9332201302294,8244590.38,0.6153846153846154
2025-03-04,Extreme Fear,-2365.961276,-1.353524757437071,8670233.15,0.2974828375286041
2025-03-13,Neutral,14114.870873,14.672422944906446,3285591.22,0.4573804573804574
2025-03-14,Fear,68646.160089,31.061610899999998,8047187.16,0.8538461538461538
2025-03-15,Neutral,78694.624572,301.51197154022987,2355749.54,0.5938697318007663
2025-03-16,Fear,-7910.943544999999,-14.926308575471696,10187921.51,0.2320754716981132
2025-03-17,Fear,26163.906513,28.439028818478263,3592895.05,0.4532608695652174
2025-03-18,Fear,72322.788824,86.71797221103118,4050655.47,0.22541966426858512
2025-03-19,Fear,29374.682341,18.222507655707197,4598813.57,0.4162531017369727
2025-03-20,Neutral,10246.859436,13.290349463035021,1652257.93,0.4085603112840467
2025-03-21,Fear,6951.270374,9.958840077363897,2543903.39,0.5
2025-03-22,Fear,12498.535254,23.361748138317758,971809.42,0.4747663551401869
2025-03-23,Fear,14047.421585,31.425999071588368,2593519.67,0.32662192393736017
2025-03-24,Neutral,107878.961301,105.04280555111977,3017587.05,0.6153846153846154
2025-03-25,Neutral,32030.90678,40.49419314791403,5372519.77,0.3615676359039191
2025-03-26,Neutral,15802.167427,5.094186791424887,7597754.37,0.27111540941328177
2025-03-27,Fear,58825.359221,74.9367633388535,3240279.46,0.33375796178343947
2025-03-28,Fear,21337.179335,29.30931227335165,1483092.61,0.3173076923076923
2025-03-29,Fear,12098.872931,6.38800049155227,3668151.83,0.3558606124604013
2025-03-30,Fear,15795.11514,27.8083013028169,2850874.96,0.16549295774647887
2025-03-31,Fear,6978.184557,14.097342539393939,2164772.4699999997,0.5232323232323233
2025-04-01,Fear,2553.537968,6.882851665768194,1826029.6199999999,0.20215633423180593
2025-04-02,Fear,416876.88812,165.9541752070064,15678409.27,0.276671974522293
2025-04-03,Fear,182075.566585,75.80165136761032,11124247.15,0.25353871773522063
2025-04-04,Fear,-25515.678949999998,-20.05949602987421,3835545.73,0.38757861635220126
2025-04-13,Neutral,48696.021521,36.86299888039364,14171154.79,0.3618470855412566
2025-04-14,Fear,45680.443063,51.32634052022472,13079972.98,0.42247191011235957
2025-04-15,Fear,72357.706282,63.976751796640144,20752168.24,0.5720601237842617
2025-04-16,Fear,58631.730257,36.46251881654229,36502715.9,0.3401741293532338
2025-04-17,Fear,5427.919886,5.264713759456837,2604551.51,0.30358874878758485
2025-04-18,Fear,4880.4047439999995,2.576771248152059,24610650.46,0.5126715945089757
2025-04-19,Fear,71950.577495,25.82576363783202,32706462.71,0.2921751615218952
2025-04-20,Fear,25060.341936,12.643966668012109,12126094.05,0.3985872855701312
2025-04-21,Fear,34369.267906999994,20.005394590803256,42104054.84,0.3940628637951106
2025-04-22,Neutral,58652.763578,19.563963835223483,33753625.24,0.2961974649766511
2025-04-23,Greed,-419020.225731,-68.03380836678032,30682443.79,0.324728040266277
2025-04-24,Greed,50704.395965,22.717023281810036,35088918.64,0.4135304659498208
2025-04-25,Greed,20218.859206,12.231614764670297,27749455.78,0.38596491228070173
2025-04-26,Greed,-4125.753942,-3.6478814694960215,11948127.77,0.1724137931034483
2025-04-27,Greed,2702.067468,8.018004356083086,487537.69,0.3560830860534125
2025-04-28,Neutral,36906.813759,26.763461754169686,26124921.49,0.4169688179840464
2025-04-29,Greed,125749.613427,56.06313572313866,34089511.66,0.43201069995541685
2025-04-30,Greed,14003.797269,12.582028094339623,12693878.85,0.26504941599281223
2025-05-01,Neutral,3187.719363,13.337737920502093,451943.57,0.41841004184100417
2025-05-02,Greed,56706.235562,43.721075992289904,8743231.51,0.3215111796453354
